kind,timestamp_ms,tag_id,x_m,y_m,z_m,mode,anchor_count,rmse_m,max_error_m,avg_anchor_rssi_dbm,quality,held,motion_rejected,raw_x_m,raw_y_m,raw_z_m,z_candidates,z_mode,used_anchors,rejected_anchors,line_num
tag,84522.000,2,-1.374351,6.603507,0.070300,xy_robust_height_locked_drop_2-5,5,0.006823,0.008913,-80.935,42.467972,0,0,-1.374351,6.603507,0.070300,,,1|3|4,2|5,160
tag,84622.000,1,1.141043,6.144586,3.438331,3d_robust_wls,5,0.122467,0.180772,-80.944,62.995753,0,0,1.141043,6.144586,3.438331,,,1|2|3|4|5,,161
tag,84722.000,2,-1.057898,6.767486,0.070300,xy_robust_height_locked_drop_2-5,5,0.000492,0.000684,-80.788,42.709487,0,0,-1.057898,6.767486,0.070300,,,1|3|4,2|5,162
tag,84822.000,1,1.132055,6.325023,3.447285,3d_robust_wls,5,0.131331,0.178760,-81.517,62.529279,0,0,1.132055,6.325023,3.447285,,,1|2|3|4|5,,163
tag,84962.000,2,0.864104,6.799977,0.505265,3d_robust_wls,5,0.143353,0.217930,-80.438,62.546134,0,0,0.864104,6.799977,0.505265,,,1|2|3|4|5,,164
tag,85022.000,1,1.066013,6.514661,3.398746,3d_robust_wls,5,0.122466,0.213381,-81.950,62.643615,0,0,1.066013,6.514661,3.398746,,,1|2|3|4|5,,165
tag,85162.000,2,0.818994,6.960728,0.506797,3d_robust_wls,5,0.161717,0.275096,-78.659,62.617867,0,0,0.818994,6.960728,0.506797,,,1|2|3|4|5,,166
tag,85222.000,1,1.012580,6.704761,3.398741,3d_robust_wls,5,0.115603,0.176338,-80.892,63.219609,0,0,1.012580,6.704761,3.398741,,,1|2|3|4|5,,167
tag,85322.000,2,-1.820394,7.223665,0.506797,xy_robust_height_locked_drop_2-5,5,0.013025,0.016190,-80.590,42.402643,0,0,-1.820394,7.223665,0.506797,,,1|3|4,2|5,168
tag,85422.000,1,0.923262,6.857485,3.226072,3d_robust_wls,5,0.113692,0.176921,-81.414,63.094398,0,0,0.923262,6.857485,3.226072,,,1|2|3|4|5,,169
tag,85522.000,2,-1.765128,7.394090,0.506797,xy_robust_height_locked_drop_2-5,5,0.018777,0.023317,-79.274,42.690781,0,0,-1.765128,7.394090,0.506797,,,1|3|4,2|5,170
tag,85622.000,1,0.898764,6.974520,3.199478,3d_robust_wls,5,0.119911,0.170638,-82.263,62.610577,0,0,0.898764,6.974520,3.199478,,,1|2|3|4|5,,171
tag,85722.000,2,-1.660398,7.480490,0.506797,xy_robust_height_locked_drop_2-5,5,0.014324,0.018566,-79.928,42.595607,0,0,-1.660398,7.480490,0.506797,,,1|3|4,2|5,172
tag,85822.000,1,0.892123,7.043640,3.230308,3d_robust_wls,5,0.115214,0.169693,-81.638,62.970183,0,0,0.892123,7.043640,3.230308,,,1|2|3|4|5,,173
tag,85922.000,2,-1.636237,7.599346,0.506797,xy_robust_height_locked_drop_2-5,5,0.011084,0.014094,-78.883,43.058422,0,0,-1.636237,7.599346,0.506797,,,1|3|4,2|5,174
tag,86022.000,1,0.920033,7.129359,3.232280,3d_robust_wls,5,0.144136,0.218409,-79.851,62.727977,0,0,0.920033,7.129359,3.232280,,,1|2|3|4|5,,175
tag,86122.000,2,-1.608888,7.649342,0.506797,xy_robust_height_locked_drop_2-5,5,0.004942,0.006313,-79.384,43.067342,0,0,-1.608888,7.649342,0.506797,,,1|3|4,2|5,176
tag,86262.000,1,0.927436,7.232119,3.272160,3d_robust_wls,5,0.165743,0.245404,-80.450,61.870158,0,0,0.927436,7.232119,3.272160,,,1|2|3|4|5,,177
tag,86322.000,2,-1.530898,7.719375,0.506797,xy_robust_height_locked_drop_2-5,5,0.008456,0.010945,-80.277,42.649250,0,0,-1.530898,7.719375,0.506797,,,1|3|4,2|5,178
tag,86462.000,1,0.958626,7.330697,3.242825,3d_robust_wls,5,0.152915,0.241558,-80.106,62.375533,0,0,0.958626,7.330697,3.242825,,,1|2|3|4|5,,179
tag,86522.000,2,0.700016,7.683492,0.754724,3d_robust_wls,5,0.171138,0.289616,-79.895,61.902677,0,0,0.700016,7.683492,0.754724,,,1|2|3|4|5,,180
tag,86622.000,1,0.958155,7.414358,3.226639,3d_robust_wls,5,0.156292,0.235567,-78.989,62.665124,0,0,0.958155,7.414358,3.226639,,,1|2|3|4|5,,181
tag,86722.000,2,0.689169,7.766147,0.821936,3d_robust_wls,5,0.159807,0.289909,-80.654,61.976883,0,0,0.689169,7.766147,0.821936,,,1|2|3|4|5,,182
tag,86822.000,1,0.957110,7.488583,3.193029,3d_robust_wls,5,0.146865,0.220100,-79.688,62.703250,0,0,0.957110,7.488583,3.193029,,,1|2|3|4|5,,183
tag,86922.000,2,0.690882,7.804277,0.881047,3d_robust_wls,5,0.158048,0.296717,-79.964,62.271032,0,0,0.690882,7.804277,0.881047,,,1|2|3|4|5,,184
tag,87022.000,1,0.933882,7.554803,3.143050,3d_robust_wls,5,0.155728,0.230660,-79.708,62.430205,0,0,0.933882,7.554803,3.143050,,,1|2|3|4|5,,185
tag,87122.000,2,0.696841,7.873554,0.889071,3d_robust_wls,5,0.168896,0.310307,-80.158,61.877974,0,0,0.696841,7.873554,0.889071,,,1|2|3|4|5,,186
tag,87222.000,1,0.896767,7.632310,3.103617,3d_robust_wls,5,0.149782,0.231715,-79.155,62.802403,0,0,0.896767,7.632310,3.103617,,,1|2|3|4|5,,187
tag,87362.000,2,0.670391,7.923043,0.954543,3d_robust_wls,5,0.150697,0.263246,-80.673,62.243628,0,0,0.670391,7.923043,0.954543,,,1|2|3|4|5,,188
tag,87422.000,1,0.860673,7.700981,3.066796,3d_robust_wls,5,0.132833,0.199991,-78.490,63.543494,0,0,0.860673,7.700981,3.066796,,,1|2|3|4|5,,189
tag,87562.000,2,0.649740,7.984394,1.023628,3d_robust_wls,5,0.143980,0.233466,-80.917,62.359769,0,0,0.649740,7.984394,1.023628,,,1|2|3|4|5,,190
tag,87622.000,1,0.794213,7.770752,2.943721,3d_robust_wls,5,0.129336,0.197264,-78.262,63.728206,0,0,0.794213,7.770752,2.943721,,,1|2|3|4|5,,191
tag,87722.000,2,0.608178,8.025214,1.087862,3d_robust_wls,5,0.143966,0.241723,-80.034,62.669227,0,0,0.608178,8.025214,1.087862,,,1|2|3|4|5,,192
tag,87822.000,1,0.747260,7.810747,2.789949,3d_robust_wls,5,0.124572,0.187966,-77.728,64.058059,0,0,0.747260,7.810747,2.789949,,,1|2|3|4|5,,193
tag,87922.000,2,0.573852,8.080833,1.103047,3d_robust_wls,5,0.141378,0.255235,-80.513,62.579044,0,0,0.573852,8.080833,1.103047,,,1|2|3|4|5,,194
tag,88022.000,1,0.832868,7.932966,3.238526,3d_robust_wls,5,0.224370,0.369310,-78.356,60.844393,0,0,0.832868,7.932966,3.238526,,,1|2|3|4|5,,195
tag,88122.000,2,0.566261,8.118778,1.155186,3d_robust_wls,5,0.132508,0.239860,-81.365,62.546999,0,0,0.566261,8.118778,1.155186,,,1|2|3|4|5,,196
tag,88222.000,1,1.777526,7.865253,4.550055,3d_robust_wls_drop_3,5,0.108199,0.161874,-77.910,52.485564,0,0,1.777526,7.865253,4.550055,,,1|2|4|5,3,197
tag,88322.000,2,0.543220,8.161639,1.215061,3d_robust_wls,5,0.144764,0.252860,-79.900,62.692139,0,0,0.543220,8.161639,1.215061,,,1|2|3|4|5,,198
tag,88422.000,1,1.785921,7.925005,4.558795,3d_robust_wls_drop_3,5,0.105793,0.155227,-77.839,52.582541,0,0,1.785921,7.925005,4.558795,,,1|2|4|5,3,199
tag,88522.000,2,0.509972,8.249533,1.215298,3d_robust_wls,5,0.172699,0.301909,-79.008,62.166264,0,0,0.509972,8.249533,1.215298,,,1|2|3|4|5,,200
tag,88662.000,1,1.695454,8.000132,4.526801,3d_robust_wls_drop_3,5,0.087793,0.130426,-77.496,53.242573,0,0,1.695454,8.000132,4.526801,,,1|2|4|5,3,201
tag,88722.000,2,0.510880,8.302450,1.229926,3d_robust_wls,5,0.189088,0.338522,-80.896,61.013604,0,0,0.510880,8.302450,1.229926,,,1|2|3|4|5,,202
tag,88862.000,1,0.769581,8.164942,3.160172,3d_robust_wls,5,0.183725,0.289389,-77.573,62.337764,0,0,0.769581,8.164942,3.160172,,,1|2|3|4|5,,203
tag,88922.000,2,0.503200,8.331713,1.236378,3d_robust_wls,5,0.193283,0.346403,-81.292,60.749278,0,0,0.503200,8.331713,1.236378,,,1|2|3|4|5,,204
tag,89022.000,1,0.731843,8.180114,2.956089,3d_robust_wls,5,0.162460,0.270165,-77.914,62.856277,0,0,0.731843,8.180114,2.956089,,,1|2|3|4|5,,205
tag,89122.000,2,0.475808,8.416771,1.193398,3d_robust_wls,5,0.168219,0.279982,-80.172,61.893348,0,0,0.475808,8.416771,1.193398,,,1|2|3|4|5,,206
tag,89222.000,1,0.709102,8.236794,2.985222,3d_robust_wls,5,0.147691,0.236806,-77.399,63.479786,0,0,0.709102,8.236794,2.985222,,,1|2|3|4|5,,207
tag,89322.000,2,0.460387,8.506283,1.209588,3d_robust_wls,5,0.181859,0.318798,-80.230,61.463803,0,0,0.460387,8.506283,1.209588,,,1|2|3|4|5,,208
tag,89422.000,1,0.697702,8.309772,3.043086,3d_robust_wls,5,0.154949,0.247601,-76.264,63.659276,0,0,0.697702,8.309772,3.043086,,,1|2|3|4|5,,209
tag,89522.000,2,0.445633,8.581333,1.225970,3d_robust_wls,5,0.197364,0.348687,-79.860,61.127923,0,0,0.445633,8.581333,1.225970,,,1|2|3|4|5,,210
tag,89622.000,1,0.668239,8.380938,3.007126,3d_robust_wls,5,0.136921,0.220187,-75.128,64.597556,0,0,0.668239,8.380938,3.007126,,,1|2|3|4|5,,211
tag,89762.000,2,0.413655,8.630789,1.233416,3d_robust_wls,5,0.180649,0.299831,-81.500,61.055351,0,0,0.413655,8.630789,1.233416,,,1|2|3|4|5,,212
tag,89822.000,1,0.641490,8.425065,2.926460,3d_robust_wls,5,0.128112,0.206860,-76.390,64.420263,0,0,0.641490,8.425065,2.926460,,,1|2|3|4|5,,213
tag,89962.000,2,0.399444,8.679042,1.273533,3d_robust_wls,5,0.190640,0.315715,-79.603,61.419661,0,0,0.399444,8.679042,1.273533,,,1|2|3|4|5,,214
tag,90022.000,1,0.609432,8.482803,2.872742,3d_robust_wls,5,0.121597,0.197776,-76.646,64.525877,0,0,0.609432,8.482803,2.872742,,,1|2|3|4|5,,215
tag,90122.000,2,0.368982,8.695017,1.288061,3d_robust_wls,5,0.196062,0.311458,-81.788,60.492193,0,0,0.368982,8.695017,1.288061,,,1|2|3|4|5,,216
tag,90222.000,1,0.594424,8.545263,2.782565,3d_robust_wls,5,0.126466,0.212700,-76.468,64.442088,0,0,0.594424,8.545263,2.782565,,,1|2|3|4|5,,217
tag,90322.000,2,0.379926,8.743461,1.307725,3d_robust_wls,5,0.162086,0.260775,-80.989,61.791262,0,0,0.379926,8.743461,1.307725,,,1|2|3|4|5,,218
